video_id,comment_text,comment_date,comment_author,comment_id
0oYlOBun8UI,+Jess Hess Love it!ï»¿,8 months ago,David Bell,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1453827204563305
0oYlOBun8UI,+Jess Hess it's so calm & cute I love it !! ï»¿,8 months ago,dani herrera,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1453840998578772
0oYlOBun8UI,"+Fetiz Lee lol they played this commercial in between last week's episode, it's perfect.ï»¿",8 months ago,Joel M,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1453986819908915
0oYlOBun8UI,No they are Antonio Hidalgo (@antoniohidg) and Victor silvesterï»¿,8 months ago,Juan Maravilla,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1454108667584491
0oYlOBun8UI,+Juan Maravilla how do you know thisï»¿,8 months ago,Nasreen K,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1454683593614298
0oYlOBun8UI,+Juan Maravilla  is this a Spanish commercialï»¿,8 months ago,Nasreen K,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1454683619773509
0oYlOBun8UI,+Jess Hess love itï»¿,8 months ago,addicted2stefan,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1454766470927665
0oYlOBun8UI,+Fetiz Lee sam and dean feelsï»¿,8 months ago,addicted2stefan,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1454766490427076
0oYlOBun8UI,Yes!  Oh my God.  YES!ï»¿,7 months ago,Louis Ben-Joseph (Lou),z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1454966710515051
0oYlOBun8UI,+Highly FavoredÂ noï»¿,7 months ago,Nasreen K,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1455557595055532
0oYlOBun8UI,+Fetiz BRUH XDï»¿,7 months ago,Adolf Hitler,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1456187574428071
0oYlOBun8UI,ABSOLUTELY!! I AM A HUNTER AND YOU'RE AWESOME BRO. âù_ï¸è_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜çï»¿,7 months ago,Hacer AslÄ± Ã–MÃœR,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1456956084599009
0oYlOBun8UI,+Fetiz Lee tristana --ï»¿,7 months ago,Snake Eather,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1456966343749814
0oYlOBun8UI,omg you're right! reminds me of sammy and dean _Ÿ˜çï»¿,7 months ago,nancy,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1457247610690991
0oYlOBun8UI,Noï»¿,6 months ago,legit player,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1457762624344616
0oYlOBun8UI,stopï»¿,6 months ago,Jesse Walker,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1457973800065655
0oYlOBun8UI,+Fetiz Lee My peopleï»¿,6 months ago,Bex Russell,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1457989965496211
0oYlOBun8UI,trueï»¿,6 months ago,SavageKitty,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1459017046999122
0oYlOBun8UI,Omg you are so rightttï»¿,6 months ago,Angie Taylor,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1459030664850301
0oYlOBun8UI,+Angie Taylor Noï»¿,6 months ago,legit player,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1459030895868394
0oYlOBun8UI,+legit player Ok...ï»¿,6 months ago,Angie Taylor,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1459030966953905
0oYlOBun8UI,+Angie Taylor Yall are some Wierdos just because it's a video about brithers doesn't mean its sam and deanï»¿,6 months ago,legit player,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1459031140013101
0oYlOBun8UI,and itachi and sasuke for anime fansï»¿,6 months ago,s0d100,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1459080760380457
0oYlOBun8UI,+s0d100  truuuuï»¿,6 months ago,Brian Gonzalez,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1459215566032771
0oYlOBun8UI,can you plz tell the full name of sammy and dean                   like jhonny Orlandoï»¿,5 months ago,birthday cake,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1460898692797585
0oYlOBun8UI,+Ariqa Sadheer sam and dean winchester from series supernatural. Fetiz lee means this love reminds us of their bromance.ï»¿,5 months ago,QB Rajpoot,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1460902386921325
0oYlOBun8UI,supernatural _Ÿ’–_Ÿ’–_Ÿ’–ï»¿,5 months ago,Duru AcarlÄ±,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1461007523964258
0oYlOBun8UI,They didn't invent brotherhood.ï»¿,5 months ago,Preston McCloud,z135w3ugeziffvd5504cdrhyuk3lj3iaxsg0k.1461948320210089
0oYlOBun8UI,Need to find this coverï»¿,8 months ago,Christian Slater,z123iduzfv3mjtume223zbtztvaiexg0u
0oYlOBun8UI,I kinda REALLY want to know where I can find the full version of this songï»¿,8 months ago,aome156,z13wv13oalm0jjv3m23ey355xmr4jvsh004
0oYlOBun8UI,Playing this during Supernatural last night was perfect! It fits the theme of the show so beautifully--brothers like Sam and Dean who love each other and always have each other's backs. Thank you! (I'd love a version with the actors who play young Sam and Dean--Dylan Everett and Dylan Kingwell)ï»¿,8 months ago,Kelios Incantare,z13yx1zokrnsg1uak04cjjmgusnqifxjyy00k
0oYlOBun8UI,Omg what is the name of the older brother?ï»¿,8 months ago,Tory Gurney,z12uydxjfz35dtotf23widsq4nbdvlu4e04
0oYlOBun8UI,I'm trying to figure this out is the older brother Patrick Schwarzenegger cause if it's not he's a exact double of him _Ÿ˜‚ï»¿,8 months ago,Goon Of Skulls,z12xxhdqas34jphto22fcv1xovirvbiao04
0oYlOBun8UI,I think it is omg THNK Uï»¿,8 months ago,PiinkCouture24,z12xxhdqas34jphto22fcv1xovirvbiao04.1453741974469939
0oYlOBun8UI,No he is Antonio Hidalgo ( @antoniohidg )ï»¿,8 months ago,Juan Maravilla,z12xxhdqas34jphto22fcv1xovirvbiao04.1454108857750658
0oYlOBun8UI,+Goon Of Skulls Â it is him lolï»¿,7 months ago,Katie Marie,z12xxhdqas34jphto22fcv1xovirvbiao04.1454973396969247
0oYlOBun8UI,"+Goon Of Skulls  he is there's a newspaper article about it,much better actor than his father and better looking.. no homo..ï»¿",7 months ago,ALLIWANTISASIMPLELIFE,z12xxhdqas34jphto22fcv1xovirvbiao04.1455153966838665
0oYlOBun8UI,+Goon Of Skulls http://www.theguardian.com/tv-and-radio/2016/feb/06/the-new-coca-cola-advertï»¿,7 months ago,ALLIWANTISASIMPLELIFE,z12xxhdqas34jphto22fcv1xovirvbiao04.1455154403596898
0oYlOBun8UI,+Goon Of Skulls  he is lolï»¿,7 months ago,TenzGaming Squad,z12xxhdqas34jphto22fcv1xovirvbiao04.1455348341485542
0oYlOBun8UI,"https://i.instagram.com/antoniohidg/ HE IS ANTONIO HIDALGO,NOT SEARCH ON GOOGLE CUZ DER IS AN ANOTHER WITH THE SAME NAME BUT ISNT HIMï»¿",7 months ago,Climon costa,z12xxhdqas34jphto22fcv1xovirvbiao04.1455364690547032
0oYlOBun8UI,he is Antonio hidalgoï»¿,7 months ago,unknown unknown,z12xxhdqas34jphto22fcv1xovirvbiao04.1456604563076182
0oYlOBun8UI,+Goon Of Skulls What's the name of his little brother?ï»¿,5 months ago,ShitYour Pant,z12xxhdqas34jphto22fcv1xovirvbiao04.1462551010619896
0oYlOBun8UI,"I believe the singer is ""sewell"" he is an Australian singer who has worked with avicii previously.ï»¿",8 months ago,Dominic Jones,z12ghtmw0lvne5ilk23uv1bhjnrfxj2sw
0oYlOBun8UI,This is so kind and one of the best adverts I have seen on here and my TV. So sweetï»¿,8 months ago,abbie kimber,z13kgrihppmwebmws04chrjqkwitxbsrmik
0oYlOBun8UI,Omg this reminds me of me and my brothers. Love this advert so much!ï»¿,8 months ago,Arian Rahman,z13ks10b2qa3tbdoj04cgt3anoejct2w2vk0k
0oYlOBun8UI,Needing the full cover of the song now! Xoxoxï»¿,8 months ago,rhanna burns,z13hspwzuzvod5dml22mch0iyunjhped1
0oYlOBun8UI,Josh Johns: Hey Brother _Ÿ˜__Ÿ’œï»¿,8 months ago,Annick Rakkar,z13hspwzuzvod5dml22mch0iyunjhped1.1453923092724865
0oYlOBun8UI,+Annick Rakkar no it's an Australian singer Sewell I think it's coming out next month.ï»¿,8 months ago,58goj58,z13hspwzuzvod5dml22mch0iyunjhped1.1454002062063274
0oYlOBun8UI,+58goj58 Sorry_Ÿ™„_Ÿ˜Å_Ÿçƒï»¿,8 months ago,Annick Rakkar,z13hspwzuzvod5dml22mch0iyunjhped1.1454003978105270
0oYlOBun8UI,It's not been released for download yet but it's by the trio 'space camp' and the vocals are by Josh Johns x hope this helps! Xï»¿,8 months ago,Kendal Syer,z13hspwzuzvod5dml22mch0iyunjhped1.1454009047142326
0oYlOBun8UI,"+Kendal Syer No, it's Hey Brother by Conrad Sewellï»¿",8 months ago,Jeanie Bean,z13hspwzuzvod5dml22mch0iyunjhped1.1454548714220096
0oYlOBun8UI,+Kendal Syer Coca Cola even said so.ï»¿,8 months ago,Jeanie Bean,z13hspwzuzvod5dml22mch0iyunjhped1.1454548745720086
0oYlOBun8UI,+Jeanie Bean I got my information from the website....ï»¿,8 months ago,Kendal Syer,z13hspwzuzvod5dml22mch0iyunjhped1.1454570843425491
0oYlOBun8UI,"+Jeanie Bean Its actually Josh Jones, if you check out his videos his voice is what you hear on this video. Conrad Swell has a higher pitched voiceï»¿",7 months ago,urmamaundacover,z13hspwzuzvod5dml22mch0iyunjhped1.1456797203808600
0oYlOBun8UI,+Jeanie Bean http://tvcommercialssongs.com/coca-cola-brotherly-love/ unfortunately the song will not be available to be purchased or downloaded it was specifically for the commercial only.ï»¿,7 months ago,urmamaundacover,z13hspwzuzvod5dml22mch0iyunjhped1.1456797467481542
0oYlOBun8UI,"+rhanna burns Me and my brother have done a cover if you are still searching, it's on my channel, let me know what you think!ï»¿",6 months ago,Gareth Portas,z13hspwzuzvod5dml22mch0iyunjhped1.1459450930638456
0oYlOBun8UI,"Please let this cover be released as a full version, puts the original to shame!!ï»¿",8 months ago,Kate McCallum,z131i1eipkqkdjiri04cixq4ekm3sp0yvqk0k
0oYlOBun8UI,I would of rather of fought the bullies than get sticky coke down my neck and t shirtï»¿,8 months ago,Amardeep Singh,z13osn3qfyatef1gr04cetcasve2gtnrhjw
0oYlOBun8UI,"You would of more likely get beaten up and have a black eye, I would prefer the sticky Coke as I can wash it offï»¿",8 months ago,Anonymous Person,z13osn3qfyatef1gr04cetcasve2gtnrhjw.1453548810824165
0oYlOBun8UI,+Velvet HD still prefer the black eyeï»¿,8 months ago,Amardeep Singh,z13osn3qfyatef1gr04cetcasve2gtnrhjw.1453553247907782
0oYlOBun8UI,is`t just like wincest }ï»¿,8 months ago,leanne yan,z12mjp4iqon1wrwuw22pfl1zvmrhdp0uh
0oYlOBun8UI,I was waiting for him to drink the whole bottle right in front of him.ï»¿,8 months ago,goltoof,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k
0oYlOBun8UI,...and then smash the bottle over his head and lick his anus while he was unconscious!   Too far?ï»¿,8 months ago,cwuzii,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1453719815842793
0oYlOBun8UI,"+cwuzii yep, too farï»¿",8 months ago,Luke Flux Reacts,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1453731048436390
0oYlOBun8UI,+Justsomeguy... Even worseï»¿,8 months ago,Luke Flux Reacts,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1453803326615758
0oYlOBun8UI,+Luke Flux Reacts wtf toï»¿,8 months ago,troller 89,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1454011536413478
0oYlOBun8UI,+cwuzii someone obviously has an fetishï»¿,8 months ago,huskierules,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1454036153905974
0oYlOBun8UI,+cwuzii na you could go furtherï»¿,8 months ago,Jason Steward,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1454071875337248
0oYlOBun8UI,+Hi byeÂ  he should of taken a shit on his face though..ï»¿,8 months ago,Justsomeguy...,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1454090595616755
0oYlOBun8UI,I don't get it wus wus it so hard he's brother was bad to him a de good it weiredï»¿,8 months ago,troller 89,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1454148466237824
0oYlOBun8UI,+goltoof LOL SAMEï»¿,8 months ago,Green Hannah,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1454275678537895
0oYlOBun8UI,+troller 89 that's just normal the older brother was picking on the little brother but that does not mean the older brother doesn't love himï»¿,8 months ago,Hayden Dinger,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1454571470815392
0oYlOBun8UI,"+cwuzii lol, you guys just ruined the video.ï»¿",7 months ago,tomasmalin,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1454840886290362
0oYlOBun8UI,+goltoof DONT BUY COCA COLA ITS GIVES DIABETISï»¿,7 months ago,News International,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1455760303696770
0oYlOBun8UI,This Is How It Would Go He Looks At It They Look At Each Other Then The Music Stops As He Gulps It Down Then He Would Throw It In A Garbage And Keep Joggingï»¿,7 months ago,Dalek ShitPoster,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1455978866297973
0oYlOBun8UI,LOLï»¿,7 months ago,Ipek Stillison,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1457086395482897
0oYlOBun8UI,i thought he was going to drink it toï»¿,7 months ago,Ray J,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1457111241915042
0oYlOBun8UI,Hahahahahahahahï»¿,6 months ago,Alex_ TheGamingKid,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1458249338111260
0oYlOBun8UI,"+goltoof Instead, he almost chokes himï»¿",6 months ago,tigeress da dog,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1458887727923028
0oYlOBun8UI,Yes too farï»¿,6 months ago,Beasts Are Cool,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1459040628643806
0oYlOBun8UI,+goltoof  This escalated quicklyï»¿,6 months ago,biljons,z12yevxiauqoh1x5y04cd1hpwq3ltrl40ms0k.1459295197603839
0oYlOBun8UI,First time I saw someone with a coke bottle on their back pocket!ï»¿,8 months ago,Frederico Roberto,z13uvlyzrlmmszyg404cjfqhsy33dryhbcw
0oYlOBun8UI,WINCESTï»¿,8 months ago,Zie Yang,z12pir5z2o2ytjqlb224spdp0urszltv2
0oYlOBun8UI,+Grace Y. #StaphDahYaoiï»¿,8 months ago,KÃ¥re Hansen,z12pir5z2o2ytjqlb224spdp0urszltv2.1453908963125269
0oYlOBun8UI,YASSSï»¿,8 months ago,glitteryimpala,z12pir5z2o2ytjqlb224spdp0urszltv2.1454650016097633
0oYlOBun8UI,Oh shut upï»¿,8 months ago,Thunder Goku,z12pir5z2o2ytjqlb224spdp0urszltv2.1454801994572522
0oYlOBun8UI,+Thunder Goku lmao u angry cus people ship something ? ur logic is flawedï»¿,8 months ago,glitteryimpala,z12pir5z2o2ytjqlb224spdp0urszltv2.1454813041626403
0oYlOBun8UI,YAAAAASSS!   I cannot see it otherwise.  My WINCEST glasses are never off.ï»¿,7 months ago,Louis Ben-Joseph (Lou),z12pir5z2o2ytjqlb224spdp0urszltv2.1454966794579634
0oYlOBun8UI,yay 80's are back!ï»¿,8 months ago,cum at me bro,z12ayrkr0uubyjrab04cgdzgaqrpihebdkc0k
0oYlOBun8UI,wincestï»¿,8 months ago,Beata Lee,z12jgdjgivirthgfg235cdqpvpf3gdhfh
0oYlOBun8UI,AINT THAT SAM AND DEAN OMGï»¿,8 months ago,Gabrielle Vachon,z131ih1bgpixiz4w404cit2hwzbdjfcgrjg
0oYlOBun8UI,Such weechester feels ugh _Ÿ˜©ï»¿,8 months ago,twilightxobsessed,z12gf10byyrntvhhs04cf15bjpixjragoig
0oYlOBun8UI,recette de zineb elmorhir Äºmelouiï»¿,8 months ago,Aicha Boutalha,z12gf10byyrntvhhs04cf15bjpixjragoig.1453384911842956
0oYlOBun8UI,recette de zineb elmorhir Äºmelouiï»¿,8 months ago,Aicha Boutalha,z12gf10byyrntvhhs04cf15bjpixjragoig.1453384918608828
0oYlOBun8UI,recette de zineb elmorhir Äºmelouiï»¿,8 months ago,Aicha Boutalha,z12gf10byyrntvhhs04cf15bjpixjragoig.1453384929661350
0oYlOBun8UI,recette de zineb elmorhir Äºmeloui  Å•ï»¿,8 months ago,Aicha Boutalha,z12gf10byyrntvhhs04cf15bjpixjragoig.1453384933580797
0oYlOBun8UI,yis_Ÿ˜__Ÿ˜_ï»¿,8 months ago,rachell24,z12gf10byyrntvhhs04cf15bjpixjragoig.1453645633354097
0oYlOBun8UI,+twilightxobsessed sameï»¿,8 months ago,addicted2stefan,z12gf10byyrntvhhs04cf15bjpixjragoig.1454766521196359
0oYlOBun8UI,Okay but.... Imagine your OTP....ï»¿,8 months ago,Rach,z13jzvsr4t3hypind22nhhaazrjqf1xbf04
0oYlOBun8UI,+Rachael Mckenzie i don't have to imagine... #wincestï»¿,8 months ago,Jaslyn Clark,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453351373519782
0oYlOBun8UI,I'M CRYING YES (I CAME FROM THE SPN EP TONIGHT)Â #WINCESTASFï»¿,8 months ago,Rach,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453351422697710
0oYlOBun8UI,+Rachael MckenzieÂ ME TOOï»¿,8 months ago,Jaslyn Clark,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453352084479485
0oYlOBun8UI,I FOUND MY PEOPLE!! YASSSS WINCEST FOREVERï»¿,8 months ago,glitteryimpala,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453399780459665
0oYlOBun8UI,"But can we talk about how cute it was that Crowley was like ""DEAN NO DON'T GO! (to the cage)"" but Dean didn't give a shit he just wanted his Sammy ;-;Â ï»¿",8 months ago,Rach,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453487999865480
0oYlOBun8UI,+Rachael MckenzieÂ yesss frickkk my heart hurts they're so damn codependent it hurts my soulï»¿,8 months ago,glitteryimpala,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453505405827156
0oYlOBun8UI,My peeps!!!ï»¿,8 months ago,Sarah Campbell,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453608399500267
0oYlOBun8UI,+glitteryimpala mine too but i start to cry at part with headphones and the part with the foot when he kick himï»¿,8 months ago (edited),radulian Dumitru,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453761228738700
0oYlOBun8UI,+glitteryimpala just because he give him the bottle with coca kola is the best brother in the world right ?ï»¿,8 months ago,radulian Dumitru,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453761573109051
0oYlOBun8UI,"+Rachael Mckenzie Ahhh that made me so happy! ""Have you MET me?"" Dean running to Sam in the Cage was the best scene in the ep â™¥ï»¿",8 months ago,Kelios Incantare,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453822667944117
0oYlOBun8UI,+Kelios IncantareÂ yessssssssssÂ ï»¿,8 months ago,Jaslyn Clark,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1453895437430147
0oYlOBun8UI,"you know love could exit without getting to that point,plus they're brothers B.R.O.T.H.E.R.S, family love is totally different from actual love,plus that's just plain grossï»¿",8 months ago,Matt Lopez,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454459594592769
0oYlOBun8UI,+Matt Lopez Woah they're brothers? Holy shit never knew! Thanks for informing me :)ï»¿,8 months ago,glitteryimpala,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454459641230030
0oYlOBun8UI,+glitteryimpala im emphasising it you sickoï»¿,8 months ago,Matt Lopez,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454459722151245
0oYlOBun8UI,+glitteryimpala http://4.bp.blogspot.com/-wZ5AXgegKBo/VGCGFu5m57I/AAAAAAAANmI/69qd-BcvQKY/s1600/tumblr_mcka3j04rb1qlwc89o4_250.gifï»¿,8 months ago,Matt Lopez,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454460037427033
0oYlOBun8UI,+Matt Lopez Bro chill you can ship whatever you want and I can ship whatever I wantï»¿,8 months ago,glitteryimpala,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454460091768237
0oYlOBun8UI,+glitteryimpala you know what let's just end it here. Good luck with your shipï»¿,8 months ago,Matt Lopez,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454460171174965
0oYlOBun8UI,"+Kelios Incantare I'm talking about the last thing I said,Smart oneï»¿",8 months ago,Matt Lopez,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454467153875407
0oYlOBun8UI,"+Kelios Incantare oh my........ that,that was a major fail_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ï»¿",8 months ago,Jack Doff,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454647274654945
0oYlOBun8UI,"+Kelios Incantare what? did you know that sarcasm does not work over the Internet"" if that's what you're trying to do""ï»¿",8 months ago,Matt Lopez,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454648142981417
0oYlOBun8UI,+Rachael Mckenzie did u mean sam and dean :Dï»¿,8 months ago,addicted2stefan,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454766549232365
0oYlOBun8UI,+addicted2stefanÂ Yeah :D I love Wincest so muchÂ ï»¿,7 months ago,Rach,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454965263875907
0oYlOBun8UI,The older is Antonio Hidalgo @antoniohidg and Victor silvesterï»¿,7 months ago,Juan Maravilla,z13jzvsr4t3hypind22nhhaazrjqf1xbf04.1454969422227231
0oYlOBun8UI,i need a full version of this cover right NOWï»¿,8 months ago,Jaslyn Clark,z13fxdi4sorxwt43m23nx5kovknqcpq1j
0oYlOBun8UI,+Jaslyn Clark Me tooï»¿,8 months ago,Fahim Farhad Mishuk,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1453399040498630
0oYlOBun8UI,+Jaslyn Clark Stay tuned...ï»¿,8 months ago,Scott Fritz,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1453440291402024
0oYlOBun8UI,+Jaslyn Clark full version is out soonï»¿,8 months ago,ariana's moonlight,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1453554126863691
0oYlOBun8UI,Still waiting...ï»¿,8 months ago,CraZyh3ro,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1453600710181411
0oYlOBun8UI,+Jaslyn Clark liking this new version as welll!ï»¿,8 months ago,qiznea,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1453837577780277
0oYlOBun8UI,Hey brother by josh Jones xDï»¿,7 months ago,Simply Bethany,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1455044248025455
0oYlOBun8UI,+ChloÃ« Grace Moretz I think its next monthï»¿,7 months ago,Marine Dylan,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1456326285619697
0oYlOBun8UI,y eahh oh gosh.. just comment here if you found Ett._Ÿ˜‚_Ÿ˜…ï»¿,7 months ago,unknown unknown,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1456603776249447
0oYlOBun8UI,loving _Ÿ˜‚_Ÿ˜‚ï»¿,7 months ago,Zayn MalikVEVO,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1457232436832221
0oYlOBun8UI,"+Jaslyn C Check out mine and my brother's cover of this song, on my channel!ï»¿",6 months ago,Gareth Portas,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1459450977985806
0oYlOBun8UI,"+Gareth Portas the guy on the right sings well... on the left, not so muchï»¿",6 months ago,Movies By Jay,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1459587557562807
0oYlOBun8UI,"+Movies By Jay I don't think it was quite in his key, nevertheless, he's a good musician! Thanks for your feedbackï»¿",6 months ago,Gareth Portas,z13fxdi4sorxwt43m23nx5kovknqcpq1j.1459587749786126
0oYlOBun8UI,I love this commercial I watched it over 100 times!! Anyone know the 2 brothers name?ï»¿,8 months ago,TimoPlayzz,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z
0oYlOBun8UI,Sam and deanï»¿,8 months ago,XxProBoss GamingxX,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1453544973329056
0oYlOBun8UI,Sam and deanï»¿,8 months ago,XxProBoss GamingxX,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1453544983279020
0oYlOBun8UI,Jensen and Jaredï»¿,8 months ago,Sarah Campbell,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1453608432914781
0oYlOBun8UI,+TimoPlayzzÂ  geard and mikey wayï»¿,8 months ago,THE FAMILY TROLL THE CHU CHU CLUB,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1454087512847194
0oYlOBun8UI,They are Antonio hidalgo @antoniohidg and victor silvesterï»¿,8 months ago,Juan Maravilla,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1454257805930234
0oYlOBun8UI,+TimoPlayzz okay enough bs i believe the young bro is billy williamï»¿,8 months ago,Sam Games,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1454817165338294
0oYlOBun8UI,Sullivan and grundyï»¿,7 months ago,Ben Sturgess,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1455122524433787
0oYlOBun8UI,+TimoPlayzz the elder bro's name is Patrick schwarzenegger :Dï»¿,7 months ago,TenzGaming Squad,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1455348195651196
0oYlOBun8UI,+TenzGaming Squad noo!!! Thats false! He is Antonio @antoniohidg he have pictures with the young in his profileï»¿,7 months ago,Juan Maravilla,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1455663226052334
0oYlOBun8UI,"+Juan Maravilla haha no it's patrick schwarzenegger. trust me. on antonio's ig, he says it _Ÿ˜‚ looks like him though !ï»¿",7 months ago,Emily Lau,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1456215200406836
0oYlOBun8UI,+Emily Lau no its antonio hidalgo... he posted a picture on ig saying that he was on setï»¿,7 months ago,Jadon Chun,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1456372454088883
0oYlOBun8UI,+Jadon Chun haha you're right _Ÿ˜‚_Ÿ‘èï»¿,7 months ago,Emily Lau,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1456372639184842
0oYlOBun8UI,Me toï»¿,6 months ago,William Sligh04,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1457747490559241
0oYlOBun8UI,+TimoPlayzz William And Andrew....stfu down there i know their names beacuse the cover song is by my friend's friend and bla blaï»¿,6 months ago,Douzen,z13gvhzqaqzxwd2sj22vdb1qdyjgerl0z.1459711495362969
0oYlOBun8UI,Nearly criedï»¿,8 months ago,Sammy Ray,z13xh31qdzirdliar04chn0hzn2mtjqp0i4
0oYlOBun8UI,The feels _Ÿ˜__Ÿ˜__Ÿ˜_ï»¿,8 months ago,Sawyer Spainhoward,z12qivrpjpmpd31py04ccd44apeqddxwcrc0k
