"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 02:41:33,FALSE,NA,"780235833865539584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliet_cromwell",1135,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 02:41:27,FALSE,NA,"780235808334807040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliet_cromwell",645,TRUE,FALSE,NA,NA
"RT @TarellMitchell1: Just got into bed after such an amazing day with everyone! #SODA #sodasunday #drunk #timeforsleep",FALSE,0,NA,2016-09-26 02:28:20,FALSE,NA,"780232507925102592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SodabarOfficial",1,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 02:27:41,FALSE,NA,"780232343692783616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","you_just_do_you",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 02:26:36,FALSE,NA,"780232069523746820",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rayann2320",1135,TRUE,FALSE,NA,NA
"RT @HealthRanger: Pepsi in settlement with #California over #cancer-causing byproducts found in their #soda https://t.co/yWu6KxeZlc",FALSE,0,NA,2016-09-26 02:24:48,FALSE,NA,"780231617046544385",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Schubiette",28,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 02:23:43,FALSE,NA,"780231346954330112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rayann2320",645,TRUE,FALSE,NA,NA
"#soda #natureporn #heavymetal #shorthairdontcare #surfer #peepmysneaks #veganism https://t.co/h998u7lX0W 8948",FALSE,0,NA,2016-09-26 02:23:38,FALSE,NA,"780231326385508352",NA,"<a href=""http://twt.googlecode.com"" rel=""nofollow"">twtcmd</a>","AndRadioFinland",0,FALSE,FALSE,NA,NA
"#soda #natureporn #heavymetal #shorthairdontcare #surfer #peepmysneaks #veganism https://t.co/RuW9utnyfb 8948",FALSE,0,NA,2016-09-26 02:22:44,FALSE,NA,"780231099620417536",NA,"<a href=""http://twt.googlecode.com"" rel=""nofollow"">twtcmd</a>","AndroidRadioFr",0,FALSE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 02:18:34,FALSE,NA,"780230051404980226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Angons2",879,TRUE,FALSE,NA,NA
"Por si quedaban dudas de cuál fue el cuarto #soda no @zorritovon ?  #signos #sodastereo #CiudadEmergente https://t.co/73Ynht2Kqg",FALSE,1,NA,2016-09-26 02:14:09,FALSE,NA,"780228936315928576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cuervosordo",0,FALSE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 02:06:43,FALSE,NA,"780227066868277248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","christinmel",879,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 02:02:21,FALSE,NA,"780225969692905472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","numillennia1",645,TRUE,FALSE,NA,NA
"#TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.co/zoAGSGuWow",FALSE,683,NA,2016-09-26 01:58:57,FALSE,NA,"780225112347930624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","L6HJH",645,FALSE,FALSE,NA,NA
"›<U+2667> Vintage #Soda Fountain Glasses at #Duckwells
 #midcentury https://t.co/pSV5aPxYLt",FALSE,0,NA,2016-09-26 01:58:29,FALSE,NA,"780224996899774465",NA,"<a href=""http://tweet-eye.com/"" rel=""nofollow"">Tweet Eye - Tweet My Website</a>","duckwellsvintag",0,FALSE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 01:57:45,FALSE,NA,"780224811767324673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","L6HJH",1135,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 01:57:38,FALSE,NA,"780224782352515073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salsamutiia",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 01:51:04,FALSE,NA,"780223129184460801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shxander",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 01:46:23,FALSE,NA,"780221949720997888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmyDePark2513",879,TRUE,FALSE,NA,NA
"RT @Daitoh_mg: <U+672C><U+65E5>9/23<U+767A><U+58F2><U+300C>SODA 2016<U+5E74>11<U+6708><U+53F7><U+300D><U+3078>6<U+30DA><U+30FC><U+30B8><U+63B2><U+8F09><U+3055><U+308C><U+3066><U+3044><U+307E><U+3059><U+3002>
<U+68EE><U+7F8E><U+8853><U+9928><U+306B><U+3066><U+958B><U+50AC><U+4E2D><U+306E><U+300C><U+5B87><U+5B99><U+3068><U+82B8><U+8853><U+5C55><U+300D><U+3078><U+304A><U+90AA><U+9B54><U+3055><U+305B><U+3066><U+9802><U+304D><U+307E><U+3057><U+305F>!
<U+305C><U+3072><U+30C1><U+30A7><U+30C3><U+30AF><U+3057><U+3066><U+304F><U+3060><U+3055><U+3044><U+3002>
#SODA 
#<U+5B87><U+5B99><U+3068><U+82B8><U+8853><U+5C55> 
@pia_soda https://t.co/…",FALSE,0,NA,2016-09-26 01:44:06,FALSE,NA,"780221376103747584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YakoMariabeta",72,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 01:43:00,FALSE,NA,"780221097291620352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eugeniad26",1135,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 01:34:06,FALSE,NA,"780218859508813824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ingeuu1004",879,TRUE,FALSE,NA,NA
"20 Clever Plastic Soda Pop Bottle Creations

https://t.co/1NXLBUhdtD

#plastic #soda #pop #reuse #wastereducton https://t.co/48gs0uZZHA",FALSE,0,NA,2016-09-26 01:27:33,FALSE,NA,"780217211944337408",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","gv9871",0,FALSE,FALSE,NA,NA
"@Maxlooff #Master, sería  genial escuchar esta semana por @RadioZ_cl un temazo de #Soda...""Final Caja Negra"" @Team_Exteam <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,2,"Maxlooff",2016-09-26 01:24:56,FALSE,NA,"780216550632677376","271432803","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QadiraOpazo",0,FALSE,FALSE,NA,NA
"Who remembers these things? Kept your opened 16oz #soda bottle ""fresh"" https://t.co/tJb0Wt2hfE",FALSE,0,NA,2016-09-26 01:15:12,FALSE,NA,"780214101746130944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikePoutre",0,FALSE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 01:14:44,FALSE,NA,"780213984817328128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nurhasanah66",879,TRUE,FALSE,NA,NA
"Choose one #soda #pepsi #coke #cola #sprite #harmbe #gorrlia #poll",FALSE,0,NA,2016-09-26 01:10:26,FALSE,NA,"780212901671997441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","King_Jay_Gamer",0,FALSE,FALSE,NA,NA
"<U+2662><U+2663> Vintage #Soda Fountain Glasses at #Duckwells
 #midcentury https://t.co/5cpdlqj3VH",FALSE,0,NA,2016-09-26 00:58:16,FALSE,NA,"780209841822396416",NA,"<a href=""http://tweet-eye.com/"" rel=""nofollow"">Tweet Eye - Tweet My Website</a>","duckwellsvintag",0,FALSE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 00:57:31,FALSE,NA,"780209651660967937",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","jeonalexis",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 00:47:34,FALSE,NA,"780207149486047232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IreneJaramillo_",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 00:43:09,FALSE,NA,"780206038737825794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silverrrsea",879,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 00:33:45,FALSE,NA,"780203669979627520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chazalonart",1135,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 00:31:35,FALSE,NA,"780203127366520832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KSumintra",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-26 00:26:19,FALSE,NA,"780201800964071424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DwiGigis",879,TRUE,FALSE,NA,NA
"RT @Sammieb1980: Imagine wearing a dress the beautiful @redman1_amanda has worn!  Well here's your chance! #SODA #fashionshow #auction   @S…",FALSE,0,NA,2016-09-26 00:22:12,FALSE,NA,"780200765310767104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Good_Karma_2016",5,TRUE,FALSE,NA,NA
"#sliding #imjustcoolin #onmyway #floating #good #myview #myvibe #21savage @21savage #soda… https://t.co/1mIr0JoZ7y",FALSE,0,NA,2016-09-26 00:21:53,FALSE,NA,"780200684507586564",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GradeACue",0,FALSE,FALSE,NA,NA
"20 Clever Plastic Soda Pop Bottle Creations

https://t.co/ciPEXwAQlX

#plastic #soda #pop #reuse #wastereducton https://t.co/NbQbS1T11V",FALSE,0,NA,2016-09-26 00:10:51,FALSE,NA,"780197910067679232",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","funviral9871",0,FALSE,FALSE,NA,NA
"¤<U+274B> Vintage #Soda Fountain Glasses at #Duckwells
 #midcentury https://t.co/NFJzlf2gTy https://t.co/DITWRxMysK",FALSE,0,NA,2016-09-25 23:58:07,FALSE,NA,"780194704927383552",NA,"<a href=""http://tweet-eye.com/"" rel=""nofollow"">Tweet Eye - Tweet My Website</a>","duckwellsvintag",0,FALSE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 23:51:41,FALSE,NA,"780193086437675008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oohsehun899",879,TRUE,FALSE,NA,NA
"#Pepsi #DiestPepsi #Vintage #Uhhuh #yougottherightonebaby #Soda #Pop #sodapop  https://t.co/0OFR238upB via @eBay",FALSE,0,NA,2016-09-25 23:49:58,FALSE,NA,"780192652104871936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mjn6978",0,FALSE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 23:49:26,FALSE,NA,"780192519644590085",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kara__pcyyy",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 23:35:08,FALSE,NA,"780188920424259584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","donut_maffin",879,TRUE,FALSE,NA,NA
"Eeww, really?!! Who'd want to drink these flavors?!? #soda… https://t.co/oc61URnOu8",FALSE,0,NA,2016-09-25 23:34:48,FALSE,NA,"780188836722794496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cbt97",0,FALSE,FALSE,NA,NA
"""You know, there's no period in his abbreviation. Means he's not a real doctor."" #DrPepper #OneOfAKind #soda #truth #thingsyousaytoyourmom",FALSE,0,NA,2016-09-25 23:31:05,FALSE,NA,"780187901904556033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bretgammons",0,FALSE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 23:19:35,FALSE,NA,"780185005209247748",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kkimjongdae",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 23:18:03,FALSE,NA,"780184622021746689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","st_uch",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 23:15:31,FALSE,NA,"780183985808826370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oneandonlayeol",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 23:13:34,FALSE,NA,"780183493347119104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hansolsjawline",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 22:59:29,FALSE,NA,"780179948770164736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chanhopeleo",879,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 22:48:41,FALSE,NA,"780177231725277184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajpaningbatan",879,TRUE,FALSE,NA,NA
"A Canada Dry-branded #pinball machine.   #soda #gingerale #tonic… https://t.co/yhssaGJvjT",FALSE,0,NA,2016-09-25 22:45:16,FALSE,NA,"780176372845060096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mjb1124",1,FALSE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 22:41:06,FALSE,NA,"780175322226360320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aey9M",879,TRUE,FALSE,NA,NA
"RT @trend_yougaku: <U+2728>DJ soda<U+3061><U+3083><U+3093><U+3084><U+3063><U+3071><U+308A><U+53EF><U+611B><U+3044>

#EDM
#<U+53EF><U+611B><U+3044>
#DJsoda
#soda  https://t.co/h9mEdZL7me",FALSE,0,NA,2016-09-25 22:39:13,FALSE,NA,"780174849599692800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","H1dJs",19,TRUE,FALSE,NA,NA
"RT @KBSWorldTV: Soda siblings meet EXO!!!! Watch 'The Return of Superman' today at 6PM(Seoul, UTC+9) ! #EXO #Chen #Xiumin #soda #baby #<U+C288><U+B3CC> h…",FALSE,0,NA,2016-09-25 22:35:36,FALSE,NA,"780173938211061760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Houda_EXOL",879,TRUE,FALSE,NA,NA
"RT @subikarage: Seoul is an exo-l. #SoDa #seoul https://t.co/zO5RKm1gpW",FALSE,0,NA,2016-09-25 22:35:24,FALSE,NA,"780173888114135041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sitinurfathin",1,TRUE,FALSE,NA,NA
"Seoul is an exo-l. #SoDa #seoul https://t.co/zO5RKm1gpW",FALSE,0,NA,2016-09-25 22:34:22,FALSE,NA,"780173627920519168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","subikarage",1,FALSE,FALSE,NA,NA
